Open,High,Low,Close,Volume
1663.37,1663.37,1659.37,1660.25,2672.94
1660.25,1660.76,1656.91,1657.7,2863.7938
1657.7,1660.95,1655.43,1657.44,4047.9806
1657.44,1658.95,1645,1652.85,11296.1181
1652.84,1657.05,1648.81,1652.96,5830.6192
1652.96,1658.56,1652.96,1658.32,2595.6108
1658.32,1658.96,1656.52,1657.12,1504.7266
1657.12,1657.36,1649.8,1653.98,7086.6152
1653.98,1656.43,1651.93,1656.22,2139.1438
1656.22,1656.6,1652.7,1652.93,1117.1098
1652.94,1653.49,1645.81,1649.2,3629.8271
1649.2,1649.2,1630,1639.82,23235.6447
1639.83,1646.6,1638.92,1643.72,6087.3662
1643.73,1645.92,1641.31,1644.39,1400.696
1644.4,1650.69,1644.39,1647.68,2242.1165
1647.68,1648.76,1644.52,1646.43,2555.7295
1646.44,1649.44,1645.95,1647.47,2654.3517
1647.48,1648.93,1646.42,1646.47,1455.7726
1646.47,1649.96,1646.24,1649.66,1436.397
1649.66,1649.66,1646.5,1647.54,2412.6582
1647.55,1648.37,1644.02,1644.32,1400.0622
1644.32,1646.87,1644.04,1646.74,1158.582
1646.73,1646.96,1645.08,1645.76,1211.4012
1645.77,1649.85,1645.23,1649.84,1309.2482
1649.85,1652.79,1649.44,1651.81,2552.1382
1651.82,1653.53,1651,1652.34,1436.2877
1652.33,1654.53,1652.18,1652.82,1556.8777
1652.83,1653.31,1650.71,1651.96,1774.8219
1651.95,1651.96,1649.54,1651.13,2146.9454
1651.13,1651.36,1649.65,1650.1,848.9722
1650.1,1650.88,1649.22,1649.34,1186.914
1649.34,1650.63,1649.28,1650.02,810.3779
1650.02,1651.92,1649.85,1651.91,1434.4978
1651.92,1652.88,1651.44,1652.46,1083.66
1652.47,1652.55,1650,1650.03,1168.1195
1650.02,1650.16,1649.02,1649.39,570.0379
1649.39,1650.31,1649.39,1650.03,1202.7532
1650.03,1652.88,1650.03,1652.02,2076.8041
1652.03,1653.09,1651.95,1652.2,1785.3716
1652.21,1653.21,1651.92,1652.99,3131.1939
1653,1653,1651.37,1651.44,2587.7449
1651.44,1651.45,1650.88,1651.31,750.1589
1651.32,1651.32,1650.26,1650.3,603.2591
1650.31,1650.74,1649.5,1649.63,737.4073
1649.63,1649.89,1649.03,1649.56,662.2155
1649.56,1649.56,1648.61,1649.08,1028.8564
1649.08,1649.94,1648.44,1648.44,1048.1775
1648.44,1649.71,1648.44,1649.71,874.5333
1649.71,1649.71,1647.2,1647.44,994.3512
1647.45,1647.58,1644.4,1647.12,2067.9852
1647.12,1647.44,1644.2,1644.84,2288.0409
1644.84,1645.65,1644.63,1645.64,1075.9963
1645.65,1646.49,1643.45,1644.68,1758.1819
1644.67,1646.72,1644.67,1645.42,1212.2411
1645.43,1646.66,1645.42,1646.26,1022.9455
1646.27,1648.51,1646.26,1646.67,2061.3269
1646.68,1646.68,1644.07,1644.86,1079.0402
1644.86,1646.97,1644.49,1644.7,1240.157
1644.7,1644.87,1643.35,1644,933.3559
1644,1645.99,1642.22,1645.68,1976.0946
1645.68,1647.19,1644.79,1646.38,1865.3781
1646.37,1646.76,1643.91,1645.7,908.6893
1645.69,1646.81,1644.46,1645.4,1025.4595
1645.4,1645.41,1644.13,1645.4,636.0901
1645.4,1645.86,1643.93,1643.94,908.9662
1643.93,1645.28,1642.54,1642.57,1078.2285
1642.58,1643.27,1641.56,1642.17,1169.8461
1642.16,1643.68,1641.15,1641.91,1214.8911
1641.91,1644.22,1641.91,1642.04,2132.5755
1642.03,1648.29,1642.03,1646.32,1581.6642
1646.31,1648.35,1646.31,1646.89,1983.7096
1646.88,1649.32,1646.88,1649.21,1189.0833
1649.21,1652.3,1647.4,1648.11,3326.857
1648.1,1651.74,1642.45,1642.76,7439.6365
1642.76,1647.2,1642.41,1647,2735.4111
1646.99,1647.04,1644.99,1645,1222.8242
1645,1645.31,1644.32,1644.95,1048.2224
1644.95,1646,1641.83,1642.37,2860.8297
1642.37,1646.66,1634.66,1645.12,12821.4998
1645.12,1645.51,1640.5,1641.01,6003.4699
1641.01,1642.43,1638.67,1639.99,3204.2324
1640,1640,1634.53,1635.67,6485.418
1635.67,1636.28,1622.01,1630.58,16726.1708
1630.58,1634.19,1623.85,1632.33,13741.2658
1632.33,1641.88,1631.8,1636.63,9137.5792
1636.62,1639.68,1636.12,1636.48,3024.2639
1636.47,1637.05,1633.74,1634.86,3528.9426
1634.87,1635.58,1629,1631.95,6301.9466
1631.95,1636.16,1630,1635.11,3916.8667
1635.12,1637.48,1628.7,1629.23,5427.6567
1629.23,1631.38,1624.38,1625.79,5965.0365
1625.8,1626.34,1610.14,1610.72,20710.322
1610.72,1616.95,1602.33,1604.11,20868.4705
1604.1,1609.18,1602.74,1608.44,7192.046
1608.44,1611.39,1605.62,1606.34,4795.0219
1606.34,1611,1604.74,1609.24,3199.5822
1609.24,1610.33,1606.22,1606.89,2365.1155
1606.9,1618.76,1605.36,1616.39,8267.8885
1616.38,1628.5,1616.38,1618.78,11294.92
1618.78,1619.83,1614.39,1614.51,2349.8511
1614.51,1618.14,1613.33,1617.97,2094.5004
1617.96,1619.24,1616.2,1616.66,1281.1537
1616.66,1619.7,1615.55,1619.23,1681.4009
1619.23,1620.29,1616.24,1620.02,2058.3644
1620.01,1626.8,1620.01,1626.14,3658.037
1626.13,1638.09,1625.79,1629.59,10847.2032
1629.59,1630.82,1627.64,1629.04,2799.1524
1629.03,1630.59,1627,1629.49,2463.6138
1629.49,1632.34,1626,1626.01,1777.8251
1626.01,1628.83,1625.1,1626.86,1103.139
1626.87,1630.16,1625.39,1629,1759.6655
1629,1629.99,1626.5,1627.29,1424.5631
1627.29,1628.65,1626.74,1626.75,549.6427
1626.74,1628.89,1625.89,1627.73,781.0348
1627.73,1628.43,1626.41,1626.69,523.1886
1626.68,1627.47,1626.36,1626.41,479.1678
1626.41,1628.78,1626.1,1628.24,573.1228
1628.24,1630.93,1627.66,1630.09,678.403
1630.08,1631.78,1628.66,1629.12,2139.9706
1629.13,1630.48,1628.03,1630.46,1278.6645
1630.46,1633.25,1630.05,1632.69,1187.7897
1632.69,1634.42,1630.92,1631.55,1415.9011
1631.56,1631.58,1629.16,1630.01,896.0277
1630.02,1631.19,1628.81,1631.19,1349.349
1631.18,1632.13,1629.12,1629.88,1094.2851
1629.88,1631.57,1629.07,1630.08,1328.1148
1630.09,1630.5,1628.51,1629.45,872.2849
1629.45,1630.98,1629.25,1630.67,1287.8902
1630.67,1632.85,1630.33,1632.84,1441.7816
1632.84,1632.99,1628.8,1629.96,3101.5994
1629.97,1630.98,1628.68,1629.44,1007.2858
1629.43,1631.71,1629.43,1631.57,733.7093
1631.57,1632.16,1630.52,1630.9,888.8843
1630.9,1632.69,1630.63,1632.22,783.5447
1632.21,1633.18,1632.21,1632.46,815.2255
1632.45,1632.71,1630.7,1632.38,761.4879
1632.37,1632.66,1631.79,1632.32,1152.8194
1632.32,1632.98,1632.21,1632.81,357.8399
1632.81,1632.93,1631.08,1632.15,1002.3635
1632.16,1632.76,1631.32,1632.73,1460.1695
1632.72,1636.55,1632.46,1634.67,1875.3648
1634.68,1636.56,1633.01,1633.01,1092.975
1633.01,1634.6,1632.82,1633.57,803.6635
1633.58,1634.9,1633.13,1633.21,651.8307
1633.21,1633.21,1631.42,1631.43,547.2857
1631.43,1632.58,1630.89,1632.01,1078.3601
1632.02,1632.02,1630.31,1630.68,863.2239
1630.69,1632.1,1630.22,1631.22,793.3548
1631.22,1631.86,1630.95,1631.7,468.7588
1631.7,1632.25,1631.46,1632.25,692.471
1632.24,1632.38,1631.69,1631.7,382.5024
1631.7,1633.04,1630.87,1632.54,943.0669
1632.53,1632.55,1630.27,1630.42,871.4219
1630.43,1631.1,1630.18,1630.36,681.375
1630.35,1632.8,1630.22,1631.03,1086.1655
1631.02,1632.57,1630.19,1632.02,1249.6523
1632.02,1634.91,1632.02,1633.39,1119.5601
1633.39,1633.66,1632.34,1633.66,1010.0957
1633.66,1634.6,1632.77,1633.73,1127.8648
1633.74,1634.33,1632.96,1634.01,742.2463
1634.01,1634.32,1633.58,1633.85,560.8754
1633.86,1635.5,1633.85,1635.07,824.3391
1635.06,1636.52,1633.41,1634.27,1627.0056
1634.26,1635.5,1633.78,1634.28,961.5199
1634.28,1635.48,1633.65,1634.48,1002.2703
1634.48,1636.95,1633.62,1633.83,1724.8209
1633.83,1635.49,1633.44,1634.66,1008.1275
1634.67,1635.68,1633.84,1634.39,843.3715
1634.39,1635.06,1633.33,1633.98,1019.0683
1633.97,1634.62,1633.66,1634.59,797.8205
1634.59,1635.16,1633.99,1634.93,668.0741
1634.93,1635.2,1634.5,1634.76,1487.0698
1634.76,1635.08,1633.47,1635.06,1725.9897
1635.07,1639.58,1635.06,1638.86,2578.2333
1638.87,1639.15,1635.88,1636.48,1415.1356
1636.49,1638.9,1636.48,1638.02,1613.3709
1638.01,1638.69,1635.24,1635.46,1069.3909
1635.46,1638.23,1635.45,1638.14,1114.9749
1638.14,1639.8,1637.22,1637.77,1778.5725
1637.77,1641.65,1637.21,1640.33,3043.4981
1640.32,1645,1640.04,1643.06,3050.2509
1643.05,1644.43,1641.26,1641.96,1588.8737
1641.96,1642.64,1638.44,1638.79,1442.2399
1638.8,1640.81,1638.45,1640.42,978.8862
1640.43,1640.6,1636.85,1636.86,955.6875
1636.86,1637.46,1635.62,1635.8,1304.1859
1635.8,1636.52,1635.19,1635.99,712.6776
1635.99,1636.89,1635.54,1635.84,867.0254
1635.84,1638,1635.84,1637.6,732.6873
1637.6,1638.4,1635.15,1635.91,894.1993
1635.91,1635.92,1632.36,1633.03,2661.7859
1633.02,1634.27,1631.1,1632.5,1756.4064
1632.49,1632.5,1628.21,1630.17,2352.8269
1630.16,1632.54,1629.52,1630.94,836.967
1630.95,1632.45,1630.6,1631.8,887.8485
1631.79,1633.7,1630.86,1633.59,851.3698
1633.59,1633.59,1632.11,1632.21,596.0627
1632.2,1634.54,1632.04,1633.91,484.885
1633.92,1635.02,1633.31,1633.61,739.9474
1633.61,1633.85,1632.95,1633.58,753.8142
1633.58,1634.49,1633.22,1633.22,423.464
1633.22,1634.93,1632.94,1634.03,371.6073
1634.04,1634.75,1633.81,1634.19,361.5031
1634.19,1634.79,1633.76,1634.7,364.7577
1634.7,1639.67,1634.69,1637.72,2538.7489
1637.71,1638.62,1635.53,1637.96,733.6651
1637.96,1637.96,1635.75,1636.12,536.4284
1636.12,1637.42,1635.55,1636.76,644.9591
1636.76,1636.88,1635.82,1636.6,301.0103
1636.6,1636.6,1635.57,1636.47,357.8114
1636.47,1637.21,1636.47,1636.82,511.1354
1636.82,1637.06,1636.22,1637,296.7772
1637,1638.99,1637,1638.98,468.4433
1638.97,1638.98,1636.64,1636.88,322.8749
1636.88,1637.19,1636.08,1637.03,302.3482
1637.02,1637.33,1636.11,1637.33,881.2369
1637.33,1637.38,1635.36,1635.84,429.7046
1635.84,1635.85,1632,1632.92,1976.5398
1632.91,1635.19,1632.91,1635.19,1057.5607
1635.18,1636.38,1634.14,1635.67,1137.5346
1635.66,1636.05,1634.03,1634.04,754.718
1634.03,1634.63,1633.2,1633.67,779.4637
1633.68,1633.74,1633.05,1633.59,320.1111
1633.59,1633.65,1631.72,1633.6,785.556
1633.6,1634.96,1633.52,1634.75,529.5664
1634.75,1634.75,1634,1634.59,414.7933
1634.6,1634.7,1633.77,1634.45,367.2998
1634.45,1635.04,1634.3,1634.87,346.0685
1634.87,1634.87,1633.68,1634,437.7146
1634,1634.99,1633.68,1634.86,401.2434
1634.86,1636.19,1634.72,1636.18,378.722
1636.19,1636.52,1635.46,1636.46,928.4652
1636.47,1636.47,1635.65,1635.66,302.3739
1635.66,1635.89,1635.65,1635.88,175.054
1635.89,1635.89,1634.78,1635.36,341.5848
1635.36,1635.51,1634.7,1635.5,360.1682
1635.5,1636.14,1635.5,1636.13,309.3753
1636.14,1637.42,1634.47,1634.79,713.9473
1634.78,1636.39,1634.78,1636.1,360.6372
1636.11,1636.67,1635.94,1636.39,323.7094
1636.4,1636.4,1635.89,1636.39,352.0443
1636.4,1639.2,1636.39,1638.12,1897.5802
1638.12,1638.13,1635.85,1636.28,830.8638
1636.28,1636.37,1635.84,1635.84,368.683
1635.84,1636.37,1634.85,1634.86,949.2295
1634.86,1634.86,1634.01,1634.81,1227.4139
1634.81,1636.27,1634.81,1635.59,784.9073
1635.58,1636.09,1632.9,1633.65,1629.6341
1633.66,1634.35,1633.48,1634.06,956.137
1634.06,1635,1632.03,1632.78,2038.6195
1632.77,1632.91,1631.06,1632.1,1426.8352
1632.11,1633.1,1631.74,1633.1,540.0438
1633.09,1634.5,1633.09,1634.24,570.281
1634.24,1634.25,1633.34,1633.8,416.0766
1633.8,1633.81,1633.15,1633.22,567.0797
1633.22,1633.22,1632.16,1633.05,1093.2712
1633.05,1633.39,1633.04,1633.38,216.9953
1633.38,1633.65,1633.37,1633.5,489.7318
1633.51,1634.57,1633.5,1634.57,764.0966
1634.56,1634.81,1634.42,1634.81,322.0748
1634.81,1634.81,1633.38,1633.8,515.1299
1633.8,1634.16,1633.48,1634.16,368.4772
1634.15,1634.45,1633.2,1634.39,666.862
1634.38,1634.39,1633.55,1633.55,396.1485
1633.56,1636.35,1631.93,1636.34,4147.2024
1636.35,1640.75,1635.22,1638.66,5095.5875
1638.66,1641.08,1631.2,1632.28,2805.5286
1632.27,1632.91,1628.17,1632.79,5308.2774
1632.79,1634.65,1632.51,1634.61,1184.2275
1634.6,1636.59,1634.26,1635.82,888.1841
1635.81,1636.28,1634,1634,934.2554
1634.01,1635.89,1633.49,1634.5,1029.6615
1634.51,1636.41,1634.5,1635.15,786.0361
1635.15,1638.4,1635.15,1636.65,1069.29
1636.66,1637.95,1635.39,1636.13,1055.0255
1636.13,1636.3,1634.77,1634.77,654.5007
1634.77,1635.6,1634.13,1634.77,1325.3996
1634.76,1635.7,1631.96,1631.96,1483.052
1631.96,1633.57,1631.4,1633.15,999.5918
1633.14,1633.64,1632.1,1633.32,1093.1545
1633.31,1634.68,1632.97,1633.01,788.9316
1633.01,1633.72,1625.82,1628.35,4790.3904
1628.35,1629.84,1625.14,1627.92,2556.5617
1627.92,1629.89,1627.09,1629.17,914.8349
1629.17,1629.75,1627.22,1627.76,870.3129
1627.77,1629.16,1627.76,1629,680.9044
1629.01,1632.26,1629,1631.36,1048.7895
1631.36,1633.33,1631.02,1632.35,1564.8457
1632.34,1643.36,1632.34,1636.03,8713.234
1636.03,1640.2,1635.58,1639.14,2532.7092
1639.14,1640.27,1636.46,1636.85,1143.2588
1636.84,1638.73,1636.6,1638.24,1232.6774
1638.25,1638.25,1636.8,1637.45,527.73
1637.46,1640.5,1636.69,1637.81,1431.4317
1637.81,1639.55,1635.7,1639.01,1488.4648
1639,1640.32,1637.91,1637.91,1575.7736
1637.91,1640.05,1636.8,1638.9,1266.2016
1638.89,1640,1637.93,1639.71,746.7993
1639.71,1647.5,1639.7,1642.85,6313.465
1642.85,1645.81,1641.55,1643.16,1882.5961
1643.15,1643.62,1637.06,1640.24,3014.6212
1640.25,1640.88,1637.45,1638.04,1016.3348
1638.04,1638.15,1636,1636.72,887.2565
1636.72,1637.96,1636.15,1637.86,690.7457
1637.85,1637.96,1635.78,1636.32,871.6445
1636.32,1636.94,1633.38,1635.01,1162.8972
1635.01,1635.85,1635,1635.78,678.3792
1635.77,1635.95,1634.33,1635.09,620.3456
1635.09,1636.1,1634.87,1635.3,601.4058
1635.3,1636.37,1635.29,1636.37,463.2606
1636.36,1637.16,1635.34,1635.84,630.143
1635.84,1636.14,1635.07,1635.64,754.2152
1635.64,1636.21,1635.08,1635.97,476.5688
1635.96,1636.4,1634.7,1636.39,922.3349
1636.4,1636.68,1634.12,1634.89,776.9541
1634.89,1636.38,1634.89,1636.38,547.1644
1636.38,1636.49,1633.06,1633.22,727.4357
1633.22,1633.73,1632.3,1633.68,728.4615
1633.68,1633.73,1632.31,1633.13,811.8601
1633.13,1633.3,1632.81,1633.09,726.8592
1633.08,1634.31,1632.74,1633.23,648.3065
1633.22,1636.76,1633.22,1636.21,1056.2474
1636.21,1641.33,1635.93,1638.74,1759.8514
1638.74,1644.82,1638.15,1641.57,2673.9459
1641.57,1643.45,1639.09,1639.09,1792.0759
1639.1,1639.71,1637.81,1638.86,882.1389
1638.87,1639.44,1637.68,1637.68,560.2938
1637.69,1638.73,1637.13,1638.38,1204.3657
1638.37,1639,1637.9,1637.9,635.6313
1637.9,1639.49,1637.52,1638.7,1089.7798
1638.7,1638.92,1638.19,1638.36,867.7367
1638.36,1639.55,1637.65,1637.89,1432.5014
1637.9,1638.5,1637.45,1638.49,1004.8682
1638.49,1638.5,1635.75,1636.27,714.259
1636.27,1636.27,1635.16,1635.41,1026.3774
1635.4,1637.11,1634.41,1637.1,3041.9266
1637.11,1638.82,1636.63,1638.52,2310.4263
1638.53,1638.89,1637.36,1638.46,953.6206
1638.46,1638.46,1636.9,1637.45,924.5614
1637.46,1638.88,1637.45,1638.84,1082.2167
1638.83,1640.41,1638.72,1639.09,1148.4154
1639.09,1640.37,1639.01,1639.73,1173.9759
1639.73,1639.85,1638.62,1638.97,1150.7374
1638.97,1640.5,1638.92,1640.5,1172.4174
1640.5,1640.63,1638.92,1639.29,1092.637
1639.3,1640.07,1638.38,1639.2,1978.0656
1639.21,1639.34,1638.19,1639.22,1206.5343
1639.22,1639.33,1638.31,1639.04,1077.5052
1639.04,1640.69,1638.83,1639.03,1873.9759
1639.02,1639.35,1635.77,1636.88,2344.8538
1636.88,1637.28,1635.03,1637.14,2673.5186
1637.14,1637.22,1636.06,1636.85,1122.0615
1636.85,1636.85,1635.18,1635.67,1277.071
1635.67,1637.25,1634.49,1635,3818.7009
1635.01,1635.8,1633.64,1635.2,1776.9563
1635.2,1636.31,1634.48,1634.49,1066.9399
1634.49,1634.49,1631.14,1632.02,3348.8405
1632.02,1634.59,1631.17,1634.3,1147.999
1634.29,1634.3,1632.14,1632.15,1173.6788
1632.15,1632.67,1630.04,1631.75,2353.4506
1631.74,1633.01,1630.46,1633,1112.6501
1633.01,1633.2,1629.92,1630.9,1502.9714
1630.89,1630.9,1628.15,1630.56,2370.0119
1630.56,1633.16,1629.88,1633.13,1300.1604
1633.12,1634.75,1632.59,1634.62,1342.0467
1634.63,1635,1632.8,1634.85,2796.7543
1634.85,1634.86,1632.56,1632.73,1014.3136
1632.72,1633.54,1631.86,1633.53,730.9326
1633.54,1634.06,1631.82,1632.23,1421.4525
1632.23,1633.28,1631.66,1631.86,806.7635
1631.86,1632.12,1628.71,1629.84,1960.2834
1629.85,1629.85,1618.6,1623.59,11864.0093
1623.59,1627.31,1622.46,1625.85,2179.0009
1625.84,1634.66,1624.33,1625.55,6387.7277
1625.54,1628.58,1624.4,1626.21,2520.1042
1626.21,1629.76,1625.81,1628.2,2705.7556
1628.2,1629.14,1625.51,1628.86,1634.5408
1628.85,1629.15,1627.07,1627.3,1076.9854
1627.3,1629.1,1626.78,1628.83,2536.3835
1628.83,1634.4,1627.6,1633.38,1790.053
1633.37,1635.91,1631.33,1632.52,1789.1533
1632.51,1632.96,1630.38,1630.6,1408.5936
1630.6,1631.99,1630.38,1630.42,2113.056
1630.42,1631,1629.54,1629.99,817.3775
1629.98,1631.42,1629.79,1630.3,821.4598
1630.29,1631.52,1629.69,1631.51,1214.3211
1631.52,1632.88,1630.41,1631.19,1288.9123
1631.2,1631.2,1629.25,1629.41,1207.6181
1629.41,1629.56,1627.87,1628.26,834.4681
1628.25,1631.62,1628.12,1631.31,788.133
1631.31,1632.72,1631,1631.34,500.8274
1631.35,1632.39,1631.04,1632.38,777.0767
1632.39,1632.39,1630.01,1630.04,538.7407
1630.04,1630.78,1627,1628.91,1497.4245
1628.9,1629.11,1627.47,1628.65,1138.0805
1628.64,1629.2,1625.53,1626.42,1804.8593
1626.41,1626.88,1621.48,1624.56,7963.341
1624.56,1626.83,1621.6,1625.9,2084.7442
1625.9,1628,1618.57,1620.96,2940.1091
1620.95,1622.72,1616.32,1621.86,5497.9551
1621.87,1623.97,1619.61,1621.37,1624.6875
1621.38,1624.63,1619.91,1622.58,1421.6266
1622.59,1624.57,1622.29,1624.32,868.3131
1624.32,1624.9,1623.68,1624.61,600.5094
1624.61,1626.2,1623.96,1625.79,1251.9077
1625.8,1631.61,1624.68,1628.4,5745.4401
1628.39,1632.8,1628.27,1630.51,4307.9493
1630.52,1631.32,1628.73,1629.16,2668.4056
1629.15,1629.16,1625.67,1626.5,2130.1149
1626.5,1628.39,1626.33,1626.48,1165.4223
1626.47,1626.86,1625.03,1626.09,712.5364
1626.09,1626.74,1624.79,1624.8,951.0263
1624.79,1625.59,1624,1625.35,906.3475
1625.35,1626.75,1625.35,1626.63,652.9998
1626.64,1626.64,1623.24,1623.34,812.1833
1623.34,1624.06,1622.46,1622.65,1212.8872
1622.65,1623.12,1621.97,1622.13,1196.417
1622.13,1623.2,1617.49,1619,6002.8108
1619.01,1620.15,1618.06,1618.24,1489.0436
1618.24,1618.58,1611.03,1612.96,7118.5107
1612.95,1614.05,1609.69,1612.93,2660.1903
1612.94,1615.75,1612.7,1614.4,1939.9362
1614.4,1618.37,1614.4,1618.18,3223.7938
1618.19,1620.32,1618.17,1620.07,9443.4831
1620.08,1620.83,1620,1620.37,4819.1008
1620.37,1623.62,1620.36,1622.38,2901.2788
1622.37,1622.78,1622,1622.63,4294.2275
1622.63,1624.63,1622,1624.63,1940.9482
1624.62,1624.63,1623.08,1623.32,934.8963
1623.31,1623.32,1622,1622.01,2040.3372
1622,1627.94,1622,1625.52,2903.0423
1625.52,1625.53,1624.75,1625.11,603.3165
1625.1,1625.46,1623.62,1623.62,953.7734
1623.63,1624,1622.13,1622.47,1122.7353
1622.48,1623.64,1622,1622.01,1844.3739
1622,1623.39,1622,1622.57,846.9045
1622.57,1624.25,1622,1624.24,1598.6231
1624.24,1624.29,1622.97,1623.63,1116.8071
1623.64,1626.51,1623.63,1625.01,1345.393
1625.02,1629.33,1625.01,1626.22,2696.5176
1626.21,1626.22,1623.19,1623.46,1082.5644
1623.47,1623.47,1621.43,1621.58,2516.7358
1621.58,1624.59,1620.84,1624.59,1341.0823
1624.59,1626.4,1623.89,1626.4,2052.0662
1626.4,1628.17,1625.42,1626.08,1655.9053
1626.09,1631.47,1626.08,1630.57,2506.2929
1630.58,1636.12,1630.57,1631.97,5222.2795
1631.96,1634.56,1631.96,1634.56,879.1709
1634.56,1638.74,1633.91,1635.36,4005.9392
1635.36,1636.04,1632.79,1632.79,1420.2473
1632.79,1634.55,1632.79,1633.54,1734.0075
1633.54,1634.71,1632.65,1632.86,751.5689
1632.87,1634.62,1632.3,1634.61,1196.327
1634.62,1634.7,1633.72,1633.89,1290.9995
1633.88,1636.34,1633.88,1635.55,1467.1329
1635.56,1636.32,1632.88,1633.91,2227.6327
1633.91,1634.08,1630.18,1631.9,2731.6931
1631.89,1634.7,1629.99,1634.29,2721.6339
1634.29,1639.56,1633.05,1637.59,4637.0895
1637.58,1638.56,1634.19,1634.19,3375.1258
1634.2,1634.89,1633.75,1634.4,1157.0042
1634.41,1634.71,1631.55,1632.48,1764.9246
1632.48,1633.45,1630.46,1630.83,1496.1446
1630.82,1633.16,1628.81,1630.02,1720.5023
1630.01,1631.69,1629.16,1629.74,1420.9288
1629.74,1630.69,1625.96,1628.87,3007.3801
1628.86,1631.39,1627.75,1630.35,1389.1571
1630.35,1642.84,1630.35,1641.7,8101.4394
1641.7,1648.02,1631.58,1633.55,13496.7464
1633.55,1639.53,1633.08,1638.41,2976.512
1638.4,1639.15,1635.05,1636.62,2891.4717
1636.62,1639.87,1635.6,1639.86,2785.5401
1639.86,1640.56,1637.07,1637.31,2290.9268
1637.31,1643.45,1637.3,1642.11,2756.3078
1642.12,1643.04,1636.32,1636.64,3125.4801
1636.65,1637.5,1634.73,1636.3,2109.7351
1636.3,1637.1,1634.05,1635.11,1514.0012
1635.12,1637.55,1635.11,1637.47,1063.4104
1637.47,1638.77,1635.4,1636.01,963.6387
1636,1636.8,1634.75,1634.76,855.1742
1634.75,1636.31,1633.4,1633.63,1117.5752
1633.63,1635.87,1633.5,1635.66,1430.2332
1635.65,1637.65,1635.23,1636.71,1391.7177
1636.7,1639.17,1636.3,1636.64,1758.0559
1636.64,1637.69,1635.17,1635.17,987.0594
1635.18,1637.33,1634.75,1634.98,1348.5914
1634.98,1635.52,1632.22,1632.37,1615.7231
1632.36,1633.62,1630.09,1632.65,2097.8756
1632.64,1632.73,1630.75,1631.59,856.0672
1631.6,1632.47,1626.91,1628.19,3040.0971
1628.2,1630,1627.62,1629.91,1529.3385
1629.9,1631.8,1629.67,1631.8,683.6321
1631.79,1632.42,1630.36,1632.41,1192.3491
1632.42,1633.59,1629.8,1631.31,1106.1916
1631.31,1631.59,1630.28,1630.28,724.0055
1630.29,1631.25,1629.93,1631.14,1052.7211
1631.15,1631.8,1630.82,1631.56,469.9795
1631.55,1631.98,1630.77,1630.99,433.5707
1630.99,1631.96,1630.13,1631.75,1095.5598
1631.74,1632.77,1631.65,1632.61,752.6864
1632.61,1633.62,1632.58,1632.92,385.9605
1632.92,1634.12,1632.39,1633.72,666.8474
1633.73,1634.46,1633.32,1634.45,679.3482
1634.46,1635.27,1633.27,1634.56,1360.4758
1634.56,1634.64,1633.05,1633.05,611.4
1633.06,1633.13,1631.85,1632.72,1378.5886
1632.72,1633.73,1631.68,1633.73,1331.2653
1633.72,1635.93,1633.09,1635.6,1338.2192
1635.6,1635.61,1633.95,1634.15,833.7412
1634.14,1634.24,1633.5,1633.52,595.4829
1633.53,1633.75,1632.96,1633.59,619.9331
1633.58,1634.31,1632.9,1634.04,595.8362
1634.04,1637.21,1634.04,1635.52,793.7006
1635.51,1637.52,1635.51,1637.38,1068.4854
1637.38,1640.24,1637.27,1639.42,3466.1226
1639.43,1640.31,1638.38,1639.31,1565.255
1639.32,1639.51,1636.23,1636.23,1801.3505
1636.24,1636.37,1633.96,1634.25,1321.7733
1634.25,1634.3,1633.36,1633.49,863.4633
1633.49,1633.74,1632.26,1632.72,2136.5437
1632.72,1633.76,1632.51,1633,909.1885
1633,1633.8,1632.06,1632.22,965.9416
1632.22,1632.23,1630.42,1630.82,1148.4239
1630.83,1631.6,1629.65,1629.99,1260.7285
1630,1630,1628.74,1629.63,893.5345
1629.63,1629.64,1628.58,1628.58,623.5312
1628.58,1629.39,1628.58,1628.93,716.6308
1628.93,1629.58,1627.92,1628.9,2089.8284
1628.89,1631.63,1628.89,1630.38,1969.5844
1630.39,1631.2,1629.67,1629.89,2643.3992
1629.9,1631.13,1629.85,1630.61,1787.8447
1630.62,1630.74,1629.69,1630.04,1443.7317
1630.04,1630.55,1629.3,1630.55,1567.4689
1630.54,1631.65,1630.54,1631.13,759.0927
1631.13,1631.54,1629.4,1629.41,2718.3199
1629.41,1629.98,1628.63,1629.55,2146.6497
1629.55,1630.58,1629.18,1629.82,979.994
1629.83,1630.85,1629.82,1630.77,987.831
1630.77,1632.1,1630.77,1631.45,586.0513
1631.46,1632.54,1630.53,1630.53,976.0274
1630.53,1630.83,1629.48,1630.54,1126.9345
1630.55,1632.18,1630.54,1631.98,551.2537
1631.97,1633.34,1631.97,1632.43,853.6965
1632.44,1633.91,1632.1,1633.9,556.6566
1633.91,1633.91,1633.1,1633.14,532.0494
1633.15,1634.32,1633.14,1633.94,870.6346
1633.94,1633.94,1631.5,1631.63,1146.8651
1631.63,1632.67,1631.57,1632.66,562.6838
1632.67,1635.49,1632.66,1635.34,1021.1889
1635.35,1636.36,1633.63,1634.03,1407.2191
1634.03,1634.29,1631.71,1632.71,1579.7561
1632.71,1633.85,1632.4,1633.49,1071.8523
